,Date,Price
195,2023-09-10,
196,2023-09-11,
197,2023-09-12,0.1721030583053968
198,2023-09-13,
199,2023-09-14,
200,2023-09-15,
201,2023-09-16,
202,2023-09-17,0.17
203,2023-09-18,
204,2023-09-19,
205,2023-09-20,
206,2023-09-21,
207,2023-09-22,
208,2023-09-23,
209,2023-09-24,
210,2023-09-25,
211,2023-09-26,
212,2023-09-27,0.15001412797847094
213,2023-09-28,0.19
214,2023-09-29,
215,2023-09-30,
216,2023-10-01,0.1368204262690589
217,2023-10-02,0.13768484235301826
218,2023-10-03,
219,2023-10-04,
220,2023-10-05,0.18171428571428572
221,2023-10-06,
222,2023-10-07,
223,2023-10-08,
224,2023-10-09,
225,2023-10-10,
226,2023-10-11,
227,2023-10-12,
228,2023-10-13,
229,2023-10-14,0.25
230,2023-10-15,0.14997285264225388
231,2023-10-16,
232,2023-10-17,
233,2023-10-18,
234,2023-10-19,
235,2023-10-20,0.19899999999999998
236,2023-10-21,0.25
237,2023-10-22,
238,2023-10-23,0.15026734586191398
239,2023-10-24,
240,2023-10-25,0.3033333333333334
241,2023-10-26,
242,2023-10-27,
243,2023-10-28,
244,2023-10-29,
245,2023-10-30,
246,2023-10-31,0.1299408776424077
247,2023-11-01,
248,2023-11-02,
249,2023-11-03,
250,2023-11-04,
251,2023-11-05,0.278596452769219
252,2023-11-06,0.1930164088109055
253,2023-11-07,0.1556084425698414
254,2023-11-08,0.1569186203101555
255,2023-11-09,0.36000000000000004
256,2023-11-10,
257,2023-11-11,0.22142571428571428
258,2023-11-12,
259,2023-11-13,
260,2023-11-14,
261,2023-11-15,
262,2023-11-16,
263,2023-11-17,
264,2023-11-18,
265,2023-11-19,
266,2023-11-20,
267,2023-11-21,0.1305848949342498
268,2023-11-22,
269,2023-11-23,0.52
270,2023-11-24,
271,2023-11-25,
272,2023-11-26,
273,2023-11-27,
274,2023-11-28,
275,2023-11-29,
276,2023-11-30,0.175525
277,2023-12-01,
278,2023-12-02,
279,2023-12-03,
280,2023-12-04,
281,2023-12-05,
282,2023-12-06,
283,2023-12-07,
284,2023-12-08,
285,2023-12-09,
286,2023-12-10,
287,2023-12-11,0.09996596464192353
288,2023-12-12,
289,2023-12-13,0.19
290,2023-12-14,
291,2023-12-15,0.22031477477633962
292,2023-12-16,
293,2023-12-17,0.14011111632884338
294,2023-12-18,
295,2023-12-19,
296,2023-12-20,
297,2023-12-21,
298,2023-12-22,
299,2023-12-23,
300,2023-12-24,
301,2023-12-25,
302,2023-12-26,
303,2023-12-27,
304,2023-12-28,
305,2023-12-29,
306,2023-12-30,
307,2023-12-31,0.15005178309698683
308,2024-01-01,0.13991020670052817
309,2024-01-02,
310,2024-01-03,0.10248440929047939
311,2024-01-04,
312,2024-01-05,
313,2024-01-06,
314,2024-01-07,
315,2024-01-08,
316,2024-01-09,
317,2024-01-10,
318,2024-01-11,
319,2024-01-12,
320,2024-01-13,0.2229263216114592
321,2024-01-14,
322,2024-01-15,
323,2024-01-16,
324,2024-01-17,
325,2024-01-18,
326,2024-01-19,
327,2024-01-20,
328,2024-01-21,0.08068154574068738
329,2024-01-22,
330,2024-01-23,
331,2024-01-24,
332,2024-01-25,
333,2024-01-26,
334,2024-01-27,
335,2024-01-28,
336,2024-01-29,
337,2024-01-30,
338,2024-01-31,
339,2024-02-01,
340,2024-02-02,
341,2024-02-03,0.13
342,2024-02-04,
343,2024-02-05,
344,2024-02-06,
345,2024-02-07,
346,2024-02-08,
347,2024-02-09,
348,2024-02-10,
349,2024-02-11,0.060670783244770474
350,2024-02-12,
351,2024-02-13,
352,2024-02-14,
353,2024-02-15,
354,2024-02-16,
355,2024-02-17,
356,2024-02-18,
357,2024-02-19,0.10998757724095518
358,2024-02-20,
359,2024-02-21,
360,2024-02-22,
361,2024-02-23,
362,2024-02-24,
363,2024-02-25,
364,2024-02-26,
